All Players  CBS Average Projections Standard Categories,,,,,,,,,,,,,,,,,,,,,
,,,Upcoming,,,Trends,,Passing,,,,,Rushing,,,Receiving,,,,Fumbles,FPTS
Avail,Player,Opp,OVP,Bye,Rost,Start,ATT,Comp,Yds,TD,Int,Att,Yds,TD,Tar,Rec,Yds,TD,Lost,Avg,Total
FA,Chuba Hubbard RB | CAR ,CLE,16,13,77,23,0,0,0,0,0,91,314,3,26,18,124,1,1,1.47,25
FA,Rex Burkhead RB | HOU,IND,11,6,38,14,0,0,0,0,0,89,309,3,37,28,218,1,1,1.47,25
FA,Ricky Seals-Jones TE | NYG,@TEN,3,9,17,4,0,0,0,0,0,0,0,0,63,39,346,4,0,1.41,24
FA,Cameron Brate TE | TB ,@DAL,22,11,4,1,0,0,0,0,0,0,0,0,74,43,367,4,0,1.41,24
FA,Van Jefferson WR | LAR ,BUF,1,7,86,44,0,0,0,0,0,2,24,0,71,40,606,4,0,1.41,24
FA,Nyheim Hines RB | IND ,@HOU,29,14,39,3,0,0,0,0,0,77,370,2,68,50,386,2,4,1.41,24
FA,Josh Palmer WR | LAC ,LV,4,8,17,3,0,0,0,0,0,1,7,0,56,37,388,4,0,1.41,24
FA,Christian Watson WR | GB ,@MIN,29,14,2,0,0,0,0,0,0,2,11,0,79,49,744,4,2,1.41,24
FA,Dontrell Hilliard RB | TEN ,NYG,23,6,52,11,0,0,0,0,0,70,424,3,43,33,165,0,1,1.41,24
FA,Ashton Dulin WR | IND,@HOU,19,14,0,0,0,0,0,0,0,3,35,0,42,26,351,4,0,1.41,24
